"avg_type","id","player","team","pos","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","pos_rank","tier"
"robust","13189","Evan Engram","DEN","TE",58.65,11.1195,5.20000000000001,51.24,66.55,-44.75,-41.18,-50.67,230,214,241,34,12
"weighted","16216","Darnell Washington","PIT","TE",40.4146239554318,7.33053814410105,0.184136150553705,29.4380195785838,47.3896347162858,-62.8795264623955,-62.9773562860039,-70.4602094514068,232,232,263,43,11
"weighted","15873","Daniel Bellinger","TEN","TE",40.230487804878,9.9990034795381,0.933099745176555,33.3838589861357,50.73436454275,-63.0636626129493,-59.031516878452,-67.1154796249427,234,221,251,44,11
"average","17106","Mason Taylor","NYJ","TE",52.14,12.6581199235905,0.640000000000001,37.58,66.78,-51.52,-54.84,-50.44,235,248,240,35,9
"robust","16649","Theo Johnson","NYG","TE",53.45,1.92738,1.15,39.08,68.54,-49.95,-53.34,-48.68,235,245,235,35,12
"average","11247","Zach Ertz","WAS","TE",51.5,NA,0.519999999999996,51.5,51.5,-52.16,-40.92,-65.72,236,212,273,36,10
"robust","17106","Mason Taylor","NYJ","TE",52.3,4.15128,0.799999999999997,37.58,66.78,-51.1,-54.84,-50.44,236,248,240,36,12
"weighted","17593","Marlin Klein","HOU","TE",39.2973880597015,7.70746391493337,1.38202220604295,33.5941921706361,44.1888776245922,-63.9967623581258,-58.8211836939516,-73.6609665431005,238,220,272,45,11
"average","16649","Theo Johnson","NYG","TE",50.98,15.5572169747677,0.620000000000005,39.08,68.54,-52.68,-53.34,-48.68,239,245,235,37,10
"average","14143","Dawson Knox","BUF","TE",50.36,4.90336619068982,4.41999999999999,45.38,56.6,-53.3,-47.04,-60.62,241,231,260,38,10
"robust","11247","Zach Ertz","WAS","TE",51.5,NA,1.55,51.5,51.5,-51.9,-40.92,-65.72,241,212,273,37,12
"robust","14143","Dawson Knox","BUF","TE",49.95,2.37215999999999,4.85,45.38,56.6,-53.45,-47.04,-60.62,244,231,260,38,13
"weighted","15626","Brock Wright","DET","TE",37.9153658536585,14.8785637482816,0.696633263129286,28.2990651361651,53.6073106475149,-65.3787845641688,-64.1163107284226,-64.2425335201778,245,236,241,46,11
"weighted","15795","Charlie Kolar","LAC","TE",37.2187325905292,13.9535695067278,1.32711981373129,21.0412075380625,56.1744266051247,-66.075417827298,-71.3741683265252,-61.675417562568,247,259,232,47,11
"average","16212","Michael Mayer","LV","TE",45.94,8.3897556579438,0.780000000000001,39.12,57.32,-57.72,-53.3,-59.9,248,243,257,39,10
"average","12678","Tyler Higbee","LAR","TE",45.16,19.3871864900506,1.23,24.24,69.08,-58.5,-68.18,-48.14,250,285,234,40,10
"weighted","13193","Jonnu Smith","GB","TE",35.891612776798,15.6386221114698,1.18423116119908,22.8290322763864,53.3076341225817,-67.4025376410293,-69.5863435882013,-64.542210045111,250,250,242,48,11
"robust","12678","Tyler Higbee","LAR","TE",45.1,14.0847,0.5,24.24,69.08,-58.3,-68.18,-48.14,251,285,234,39,13
"average","14867","Cole Kmet","CHI","TE",43.93,9.43269579706671,0.879999999999995,34.23,54.48,-59.73,-58.19,-62.74,253,255,266,41,10
"robust","14867","Cole Kmet","CHI","TE",44.6,14.30709,0.100000000000001,34.23,54.48,-58.8,-58.19,-62.74,254,255,266,40,13
"weighted","14209","Josh Oliver","MIN","TE",34.7073816155989,10.2919017274311,0.363509749303617,21.6606365693925,47.7379690854529,-68.5867688022284,-70.7547392951952,-70.1118750822397,254,255,262,49,11
"robust","16212","Michael Mayer","LV","TE",44.5,6.07866,1.44999999999999,39.12,57.32,-58.9,-53.3,-59.9,255,243,257,41,13
"weighted","15332","Tommy Tremble","CAR","TE",34.3438718662953,9.81189672431937,0.571128133704732,24.068842919993,49.1990989471631,-68.950278551532,-68.3465329445947,-68.6507452205296,255,245,253,50,11
"average","16036","Jake Tonges","SF","TE",43.05,34.7248710100796,2.51,12.545,79.785,-60.61,-79.875,-37.435,257,364,216,42,11
"robust","16036","Jake Tonges","SF","TE",43.05,36.39783,2.55000000000001,12.545,79.785,-60.35,-79.875,-37.435,260,364,216,42,14
"weighted","15337","Noah Gray","KC","TE",33.7727437325905,8.94168375465748,1.05022756562991,20.4931986291421,41.7646219067271,-69.5214066852368,-71.9221772354456,-76.0852222609656,260,262,281,51,12
"average","16216","Darnell Washington","PIT","TE",40.54,7.41783324158747,0.606666666666676,30.94,47.25,-63.12,-61.48,-69.97,262,263,292,43,11
"weighted","17544","Eli Stowers","PHI","TE",32.7225161669606,33.2217452961929,0.352516166960626,0.983675189051307,76.8602088697866,-70.5716342508667,-91.4317006755364,-40.9896352979061,262,356,192,52,12
"average","15873","Daniel Bellinger","TEN","TE",39.9333333333333,9.80832979325906,1.08333333333332,33.5,49.61,-63.7266666666667,-58.92,-67.61,264,257,283,44,11
"weighted","16219","Davis Allen","LAR","TE",32.37,9.1591070333807,0.0482729805013875,24.3347023946302,41.6345654832057,-70.9241504178273,-68.0806734699575,-76.215278684487,264,244,282,53,12
"weighted","14137","Noah Fant","NO","TE",32.3217270194986,11.7644906299756,0.0316050682790987,17.6218797281033,47.2299001819502,-70.9724233983287,-74.7934961364844,-70.6199439857424,265,274,265,54,12
"robust","16216","Darnell Washington","PIT","TE",40.5,8.22843000000001,1.64999999999999,30.94,47.25,-62.9,-61.48,-69.97,266,263,292,43,14
"weighted","17591","Nate Boerkircher","JAC","TE",32.2901219512195,13.3645493248286,1.81950913784904,19.6838602139359,45.9179876582835,-71.0040284666078,-72.7315156506518,-71.9318565094092,266,267,267,55,12
"average","17593","Marlin Klein","HOU","TE",38.85,7.70746391493337,1.24000000000001,33.945,43.755,-64.81,-58.475,-73.465,268,256,303,45,11
"robust","17593","Marlin Klein","HOU","TE",38.85,8.08017,0.07500000000001,33.945,43.755,-64.55,-58.475,-73.465,269,256,303,44,14
"robust","15873","Daniel Bellinger","TEN","TE",38.775,2.9652,0.225000000000001,33.5,49.61,-64.625,-58.92,-67.61,270,257,283,45,14
"robust","15795","Charlie Kolar","LAC","TE",38.55,12.00906,1.76388888888889,22.45,54.04,-64.85,-69.97,-63.18,272,299,268,46,14
"weighted","17108","Elijah Arroyo","SEA","TE",30.4706128133705,15.821598956639,0.436420612813372,14.1749229106319,53.2442689947848,-72.8235376044568,-78.2404529539558,-64.6055751729079,274,288,243,56,12
"average","15795","Charlie Kolar","LAC","TE",37.61,13.645026566482,0.243333333333332,22.45,54.04,-66.05,-69.97,-63.18,275,299,268,46,11
"robust","13193","Jonnu Smith","GB","TE",36.7861111111111,17.6758866666667,1.36111111111111,22.895,52.7966666666667,-66.6138888888889,-69.525,-64.4233333333333,276,297,270,47,14
"weighted","12677","Austin Hooper","ATL","TE",30.0341922005571,6.58841164202462,0.600329766694667,22.9424864853437,36.6203247688881,-73.2599582172702,-69.4728893792439,-81.2295193988046,276,249,295,57,12
"average","15626","Brock Wright","DET","TE",37.3666666666667,14.6813941209046,0.580555555555556,28.34,51.83,-66.2933333333333,-64.08,-65.39,277,271,271,47,11
"weighted","17607","Eli Raridon","NE","TE",29.4338624338624,5.19650656642744,0.126919536926504,23.5828337300754,34.567663801666,-73.8602879839649,-68.8325421345123,-83.2821803660267,278,247,301,58,12
"average","13193","Jonnu Smith","GB","TE",36.7861111111111,15.811529821894,1.70611111111111,22.895,52.7966666666667,-66.8738888888889,-69.525,-64.4233333333333,279,297,270,48,11
"weighted","14870","Adam Trautman","DEN","TE",29.3069428969359,7.7313679822235,0.381722438382138,21.3331891655224,39.7554749246482,-73.9872075208914,-71.0821866990653,-78.0943692430444,279,256,285,59,12
"weighted","16643","Ja'Tavion Sanders","CAR","TE",28.9252204585538,10.2494601670041,0.282539682539689,22.5067342689599,44.3695230475697,-74.3689299592735,-69.9086415956278,-73.4803211201229,281,251,270,60,12
"average","14209","Josh Oliver","MIN","TE",35.08,10.0527110771175,0.438333333333333,23.04,46.36,-68.58,-69.38,-70.86,284,295,295,49,11
"robust","15626","Brock Wright","DET","TE",35.425,2.07564,0.134999999999991,28.34,51.83,-67.975,-64.08,-65.39,284,271,271,48,14
"weighted","16645","Erick All","CIN","TE",28.6426807760141,15.2253775394793,0.342680776014102,13.4123882485312,42.0936152877266,-74.6514696418132,-79.0029876160565,-75.7562288799661,284,296,278,61,12
"average","17544","Eli Stowers","PHI","TE",34.6416666666667,34.3771282169475,0.0816666666666706,2.665,73.7,-69.0183333333333,-89.755,-43.52,285,425,227,50,11
"robust","15337","Noah Gray","KC","TE",35.29,8.91042599999999,0.540000000000006,22.17,41.764,-68.11,-70.25,-75.456,285,301,310,49,14
"average","15332","Tommy Tremble","CAR","TE",34.56,9.70067007994809,0.509999999999998,25.32,46.94,-69.1,-67.1,-70.28,286,280,293,51,11
"robust","14209","Josh Oliver","MIN","TE",34.75,9.04386000000001,0.108333333333334,23.04,46.36,-68.65,-69.38,-70.86,286,295,295,50,14
"weighted","17648","Riley Nowakowski","PIT","TE",28.3,NA,0.206829268292687,NA,NA,-74.9941504178273,NA,NA,286,NA,NA,62,12
"robust","17544","Eli Stowers","PHI","TE",34.6416666666667,31.03576,1.44166666666666,2.665,73.7,-68.7583333333333,-89.755,-43.52,287,425,227,51,15
"weighted","17109","Mitchell Evans","CAR","TE",28.0931707317073,2.906914314061,0.862089650626231,26.317514636953,31.5138029250996,-75.20097968612,-66.0978612276346,-86.3360412425931,287,240,307,63,12
"average","15337","Noah Gray","KC","TE",34.05,9.0202577568493,1.13333333333333,22.17,41.764,-69.61,-70.25,-75.456,289,301,310,52,11
"weighted","17605","Will Kacmarek","MIA","TE",27.2310810810811,18.3001928652179,0.531081081081087,13.0111359549675,47.2476336169228,-76.0630693367462,-79.4042399096202,-70.6022105507699,289,298,264,64,12
"weighted","16940","Whiteheart, Blake","CLE","TE",26.7,NA,0.343414634146342,NA,NA,-76.5941504178273,NA,NA,291,NA,NA,65,12
"weighted","17213","Jackson Hawes","BUF","TE",26.3565853658537,2.56958160751661,1.05658536585366,24.0618044149676,29.0860586592614,-76.9375650519736,-68.3535714496201,-88.7637855084313,292,246,315,66,12
"average","17591","Nate Boerkircher","JAC","TE",32.9166666666667,13.5751918341264,0.176666666666669,20.67,45.105,-70.7433333333333,-71.75,-72.115,294,312,300,53,11
"average","14137","Noah Fant","NO","TE",32.74,11.5443925782174,0.806666666666668,19.18,46,-70.92,-73.24,-71.22,295,315,296,54,11
"robust","15332","Tommy Tremble","CAR","TE",33.2,1.4826,0.262500000000003,25.32,46.94,-70.2,-67.1,-70.28,295,280,293,52,15
"robust","17591","Nate Boerkircher","JAC","TE",32.9375,19.94097,0.4375,20.67,45.105,-70.4625,-71.75,-72.115,296,312,300,53,15
"weighted","15330","Brevin Jordan","HOU","TE",25.3,NA,1.11707317073171,NA,NA,-77.9941504178273,NA,NA,296,NA,NA,67,12
"robust","14137","Noah Fant","NO","TE",32.5,8.74734000000001,0.399999999999999,19.18,46,-70.9,-73.24,-71.22,299,315,296,54,15
"average","16219","Davis Allen","LAR","TE",31.9333333333333,9.15660053367697,0.91333333333333,24.66,40.77,-71.7266666666667,-67.76,-76.45,300,284,315,55,12
"robust","17108","Elijah Arroyo","SEA","TE",32.1,21.64596,0.725000000000001,14.54,51.22,-71.3,-77.88,-66,300,344,274,55,15
"weighted","15796","Jeremy Ruckert","NYJ","TE",24.1829268292683,6.94467667433392,0.182926829268293,18.6127139507744,31.3142062897583,-79.111223588559,-73.8026619138133,-86.5356378779344,300,270,308,68,12
"robust","16219","Davis Allen","LAR","TE",31.375,8.30256,1.025,24.66,40.77,-72.025,-67.76,-76.45,301,284,315,56,15
"weighted","13763","Will Dissly","LAC","TE",24,NA,0.162682926829266,NA,NA,-79.2941504178273,NA,NA,301,NA,NA,69,13
"weighted","16644","Ben Sinnott","WAS","TE",23.8373170731707,1.55930003417873,0.20327072735968,22.2552130462142,25.2549820178482,-79.4568333446566,-70.1601628183735,-92.5948621498445,302,252,327,70,13
"robust","12677","Austin Hooper","ATL","TE",30.35,8.37669,0.599999999999998,23.07,36.67,-73.05,-69.35,-80.55,303,294,324,57,15
"average","17108","Elijah Arroyo","SEA","TE",31.02,16.4358449737152,0.770000000000003,14.54,51.22,-72.64,-77.88,-66,304,344,274,56,12
"weighted","16215","Luke Musgrave","GB","TE",23.6340463458111,6.29224959002615,0.047450225881601,15.2250725639325,28.3466900229853,-79.6601040720162,-77.1903033006551,-89.5031541447074,305,282,320,71,13
"robust","17607","Eli Raridon","NE","TE",29.75,5.11497,0.047500000000003,24.06,34.46,-73.65,-68.36,-82.76,306,288,333,58,15
"weighted","16333","Elijah Higgins","ARI","TE",23.5865961199295,2.92607692037824,0.0334253882221347,20.8582557512419,27.144574098806,-79.7075542978978,-71.5571201133458,-90.7052700688867,306,260,323,72,13
"average","12677","Austin Hooper","ATL","TE",30.25,6.60766600245503,0.5,23.07,36.67,-73.41,-69.35,-80.55,307,294,324,57,12
"robust","14870","Adam Trautman","DEN","TE",29.7025,9.347793,1.4025,21.885,39.044,-73.6975,-70.535,-78.176,307,305,319,59,15
"weighted","14239","Foster Moreau","HOU","TE",23.5531707317073,9.76627049401819,0.453170731707317,13.8270084705594,32.7848643525046,-79.74097968612,-78.5883673940283,-85.0649798151881,307,292,305,73,13
"weighted","14370","Tanner Hudson","CIN","TE",23.1,NA,1.2,NA,NA,-80.1941504178273,NA,NA,308,NA,NA,74,13
"average","17607","Eli Raridon","NE","TE",29.75,5.15913429430429,0.0749999999999957,24.06,34.46,-73.91,-68.36,-82.76,309,288,333,58,12
"average","16643","Ja'Tavion Sanders","CAR","TE",29.675,10.7080577137033,0.0500000000000007,22.82,42.585,-73.985,-69.6,-74.635,310,298,307,59,12
"weighted","14341","Donald Parham","PIT","TE",21.9,NA,0.032452830188678,NA,NA,-81.3941504178273,NA,NA,310,NA,NA,75,13
"average","14870","Adam Trautman","DEN","TE",29.625,7.6416302252857,1.325,21.885,39.044,-74.035,-70.535,-78.176,311,305,319,60,12
"weighted","13246","Alie-Cox, Mo","IND","TE",21.8675471698113,1.62634559672906,1.00364473078693,20.8242951497744,22.9312244099549,-81.426603248016,-71.5910807148132,-94.9186197577378,311,261,332,76,13
"robust","17648","Riley Nowakowski","PIT","TE",28.3,NA,0.400000000000002,28.3,28.3,-75.1,-64.12,-88.92,312,272,348,60,15
"weighted","17627","Matthew Hibner","BAL","TE",20.8639024390244,13.3381720776893,0.230487804878049,12.0235435083757,36.4768157765693,-82.4302479788029,-80.391832356212,-81.3730283911234,313,306,296,77,13
"average","17648","Riley Nowakowski","PIT","TE",28.3,NA,0.0333333333333314,28.3,28.3,-75.36,-64.12,-88.92,314,272,348,61,12
"robust","17109","Mitchell Evans","CAR","TE",27.9,0.7413,0.0249999999999986,26.35,31.21,-75.5,-66.07,-86.01,314,277,341,61,15
"weighted","16474","Nate Adkins","DEN","TE",20.6334146341463,7.74554306136691,0.0311218651869041,13.8935316719992,28.4956697414943,-82.660735783681,-78.5218441925885,-89.3541744261984,314,290,318,78,13
"robust","16645","Erick All","CIN","TE",27.875,19.12554,1.175,13.61,41.895,-75.525,-78.81,-75.325,315,355,309,62,16
"weighted","14146","Drew Sample","CIN","TE",20.6022927689594,3.78804816481761,0.775097647008216,16.1989265502808,23.9906085044435,-82.6918576488679,-76.2164493143068,-93.8592356632492,315,279,328,79,13
"average","17109","Mitchell Evans","CAR","TE",28.2666666666667,2.98384539367128,0.391666666666669,26.35,31.21,-75.3933333333333,-66.07,-86.01,316,277,341,62,12
"average","16645","Erick All","CIN","TE",27.875,15.2013979620297,0.574999999999999,13.61,41.895,-75.785,-78.81,-75.325,317,355,309,63,12
"weighted","15344","John Bates","WAS","TE",19.8271951219512,8.94440156012437,0.719529616724742,12.4590787846691,28.9536625146613,-83.4669552958761,-79.9562970799186,-88.8961816530313,318,300,317,80,13
"robust","16940","Whiteheart, Blake","CLE","TE",26.7,NA,0.25,26.7,26.7,-76.7,-65.72,-90.52,319,275,357,63,16
"weighted","16218","Payne Durham","TB","TE",19.1076655052265,5.72756492761104,0.268512066073036,15.205457581892,23.0867602082922,-84.1864849126008,-77.2099182826957,-94.7630839594005,320,284,331,81,13
"average","17605","Will Kacmarek","MIA","TE",27.3,18.4964861527805,0.600000000000001,13.54,45.4,-76.36,-78.88,-71.82,321,356,299,64,12
"robust","17213","Jackson Hawes","BUF","TE",26.45,3.40998,0.623051075268815,24.23,28.91,-76.95,-68.19,-88.31,321,286,346,64,16
"weighted","17547","Max Klare","LAR","TE",18.8391534391534,23.1668609979754,0.232627865961199,3.86900508334055,52.7845997808319,-84.4549969786738,-88.5463707812471,-65.0652443868608,321,344,245,82,13
"average","16940","Whiteheart, Blake","CLE","TE",26.7,NA,0.199999999999999,26.7,26.7,-76.96,-65.72,-90.52,322,275,357,65,12
"robust","15800","Connor Heyward","LV","TE",25.8269489247312,5.78214,0.0769489247311839,21.59,31.2270161290323,-77.5730510752688,-70.83,-85.9929838709677,322,308,340,65,16
"average","17213","Jackson Hawes","BUF","TE",26.5,2.60576284415908,0.43073476702509,24.23,28.91,-77.16,-68.19,-88.31,323,286,346,66,12
"robust","17605","Will Kacmarek","MIA","TE",25.75,12.45384,0.324999999999996,13.54,45.4,-77.65,-78.88,-71.82,323,356,299,66,16
"average","15800","Connor Heyward","LV","TE",26.0692652329749,5.41930147725407,0.76926523297491,21.59,31.2270161290323,-77.5907347670251,-70.83,-85.9929838709677,324,308,340,67,12
"weighted","16642","Cade Stover","HOU","TE",18.6065255731922,3.90981841703875,0.147745085387367,13.2967685328543,21.9840447700543,-84.687624844635,-79.1186073317334,-95.8657993976384,324,297,334,83,13
"robust","16643","Ja'Tavion Sanders","CAR","TE",25.425,2.29803,0.125000000000004,22.82,42.585,-77.975,-69.6,-74.635,325,298,307,67,16
"weighted","15804","Grant Calcaterra","PHI","TE",18.4587804878049,12.5179106229646,0.392195121951218,5.21380557444949,28.1825109427568,-84.8353699300224,-87.2015702901382,-89.6673332249359,325,335,321,84,13
"robust","15330","Brevin Jordan","HOU","TE",25.3,NA,0.474999999999998,25.3,25.3,-78.1,-67.12,-91.92,326,281,360,68,16
"robust","16215","Luke Musgrave","GB","TE",24.825,3.40998,0.524999999999999,16.15,28.325,-78.575,-76.27,-88.895,327,332,347,69,16
"weighted","16221","Luke Schoonmaker","DAL","TE",18.0665853658537,4.37393971233147,0.124048052420822,13.5623578249935,21.8878027589694,-85.2275650519736,-78.8530180395941,-95.9620414087233,327,295,335,85,13
"average","15330","Brevin Jordan","HOU","TE",25.3,NA,1.26666666666667,25.3,25.3,-78.36,-67.12,-91.92,328,281,360,68,12
"weighted","17660","Bauer Sharp","TB","TE",17.9425373134328,0.989949493661168,0.142537313432836,17.3142725986762,18.6750578863403,-85.3516131043945,-75.1011032659115,-99.1747862813524,328,275,343,86,13
"robust","14239","Foster Moreau","HOU","TE",24.3,11.56428,0.300000000000004,14.68,32.32,-79.1,-77.74,-84.9,329,343,339,70,16
"weighted","13675","Tyler Conklin","DET","TE",17.8,NA,0.200373134328363,NA,NA,-85.4941504178273,NA,NA,330,NA,NA,87,13
"robust","13763","Will Dissly","LAC","TE",24,NA,0.0249999999999986,24,24,-79.4,-68.42,-93.22,331,289,364,71,16
"average","15796","Jeremy Ruckert","NYJ","TE",24.0333333333333,6.78257571526727,0.033333333333335,18.85,30.64,-79.6266666666667,-73.57,-86.58,332,319,342,69,12
"robust","16644","Ben Sinnott","WAS","TE",23.975,1.63086,0.225000000000001,22.4,25.19,-79.425,-70.02,-92.03,332,300,361,72,16
"weighted","17548","Justin Joly","MIA","TE",17.5996268656716,4.31335136523794,0.0996268656716381,14.862187751375,20.7913236476257,-85.6945235521557,-77.5531881132127,-97.058520520067,332,286,338,88,13
"average","13763","Will Dissly","LAC","TE",24,NA,0.0333333333333314,24,24,-79.66,-68.42,-93.22,333,289,364,70,12
"weighted","15909","James Mitchell","DAL","TE",17.5,NA,0.151951219512192,NA,NA,-85.7941504178273,NA,NA,333,NA,NA,89,13
"average","14239","Foster Moreau","HOU","TE",23.9666666666667,9.86779272853526,0.0666666666666664,14.68,32.32,-79.6933333333333,-77.74,-84.9,334,343,339,71,12
"weighted","16647","Brevyn Spann-Ford","DAL","TE",17.3480487804878,1.03890095048252,0.533066202090595,16.6104427020331,18.4365609762177,-85.9461016373395,-75.8049331625546,-99.413283191475,334,277,345,90,13
"average","16644","Ben Sinnott","WAS","TE",23.9,1.57162336455017,0.150000000000002,22.4,25.19,-79.76,-70.02,-92.03,335,300,361,72,12
"robust","16333","Elijah Higgins","ARI","TE",23.75,3.18759,0.225000000000001,20.95,26.97,-79.65,-71.47,-90.25,335,309,355,73,16
"weighted","15916","Andrew Ogletree","IND","TE",16.8149825783972,4.73761543394987,0.0209059233449445,13.5872303455156,20.1063325179701,-86.4791678394301,-78.8281455190721,-97.7435116497226,335,294,339,91,13
"average","16333","Elijah Higgins","ARI","TE",23.75,2.99610858726226,0.0249999999999986,20.95,26.97,-79.91,-71.47,-90.25,336,309,355,73,12
"weighted","14984","Charlie Woerner","ATL","TE",16.7940766550523,12.7279220613579,0.39407665505227,7.95164398157284,25.4656498180178,-86.500073762775,-84.4637318830148,-92.3841943496749,336,322,326,92,13
"average","16215","Luke Musgrave","GB","TE",23.725,6.29675842530636,0.625,16.15,28.325,-79.935,-76.27,-88.895,337,332,347,74,12
"robust","15796","Jeremy Ruckert","NYJ","TE",23.525,5.1891,0.424999999999997,18.85,30.64,-79.875,-73.57,-86.58,337,319,342,74,16
"robust","14370","Tanner Hudson","CIN","TE",23.1,NA,1.15,23.1,23.1,-80.3,-69.32,-94.12,338,293,367,75,16
"weighted","17699","Dallen Bentley","DEN","TE",16.4,NA,0.159622641509433,NA,NA,-86.8941504178273,NA,NA,339,NA,NA,93,13
"weighted","15335","Farrell, Luke","SFO","TE",16.2403773584906,5.72756492761104,0.140377358490564,12.0393484596801,19.8025708472848,-87.0537730593367,-80.3760274049076,-98.0472733204078,340,305,341,94,13
"average","14370","Tanner Hudson","CIN","TE",23.1,NA,1.15,23.1,23.1,-80.56,-69.32,-94.12,341,293,367,75,13
"robust","13246","Alie-Cox, Mo","IND","TE",21.95,1.70499,0.0500000000000043,20.915,22.985,-81.45,-71.505,-94.235,341,310,368,76,16
"weighted","17243","Thomas Fidone II","NYG","TE",16.1,NA,0.070975609756097,NA,NA,-87.1941504178273,NA,NA,341,NA,NA,95,13
"average","13246","Alie-Cox, Mo","IND","TE",21.95,1.62634559672906,0.0500000000000043,20.915,22.985,-81.71,-71.505,-94.235,342,310,368,76,13
"robust","14341","Donald Parham","PIT","TE",21.9,NA,1.425,21.9,21.9,-81.5,-70.52,-95.32,342,304,372,77,16
"weighted","16312","Josh Whyle","GB","TE",16.0290243902439,1.54239641090596,0.129024390243904,14.6362810393355,17.5329361744266,-87.2651260275834,-77.7790948252522,-100.316907993266,342,287,347,96,13
"average","14341","Donald Parham","PIT","TE",21.9,NA,0.266666666666666,21.9,21.9,-81.76,-70.52,-95.32,343,304,372,77,13
"weighted","16113","Stone Smartt","NO","TE",15.9,NA,0.199999999999999,NA,NA,-87.3941504178273,NA,NA,343,NA,NA,97,13
"average","17627","Matthew Hibner","BAL","TE",21.6333333333333,13.7001216539611,1.15833333333333,12.28,35.14,-82.0266666666667,-80.14,-82.08,344,366,331,78,13
"robust","14146","Drew Sample","CIN","TE",20.475,3.891825,0.325000000000003,16.4625,23.8925,-82.925,-75.9575,-93.3275,344,329,365,78,16
"weighted","17651","Josh Cuevas","BAL","TE",15.7,NA,0.499999999999998,NA,NA,-87.5941504178273,NA,NA,344,NA,NA,98,13
"robust","17627","Matthew Hibner","BAL","TE",20.15,5.63388,0.125,12.28,35.14,-83.25,-80.14,-82.08,345,366,331,79,16
"robust","15804","Grant Calcaterra","PHI","TE",20.025,7.26474,0.25,6.58,27.91,-83.375,-85.84,-89.31,346,398,350,80,16
"average","14146","Drew Sample","CIN","TE",20.475,3.72122291726792,0.0249999999999986,16.4625,23.8925,-83.185,-75.9575,-93.3275,347,329,365,79,13
"robust","16474","Nate Adkins","DEN","TE",19.775,6.81996,0.224999999999998,14.16,27.75,-83.625,-78.26,-89.47,347,347,351,81,17
"weighted","13315","Saubert, Eric","SEA","TE",15.2,NA,0.100000000000003,NA,NA,-88.0941504178273,NA,NA,347,NA,NA,99,13
"average","17547","Max Klare","LAR","TE",20.45,24.1175593016098,0.183333333333337,3.86,49.64,-83.21,-88.56,-67.58,348,415,282,80,13
"robust","16642","Cade Stover","HOU","TE",19.55,2.07564,0.400000000000002,13.945,21.83,-83.85,-78.475,-95.39,348,352,373,82,17
"average","16474","Nate Adkins","DEN","TE",20.2666666666667,7.73972437063061,0.616666666666667,14.16,27.75,-83.3933333333333,-78.26,-89.47,349,347,351,81,13
"weighted","15970","Lucas Krull","DEN","TE",15.1,NA,0.359756097560975,NA,NA,-88.1941504178273,NA,NA,349,NA,NA,100,13
"robust","16218","Payne Durham","TB","TE",19.15,6.00453,0.0749999999999993,15.505,22.795,-84.25,-76.915,-94.425,350,338,370,83,17
"average","15344","John Bates","WAS","TE",19.65,8.73026345536032,0.5,12.805,28.105,-84.01,-79.615,-89.115,351,360,349,82,13
"robust","15344","John Bates","WAS","TE",19.075,7.48713,0.574999999999999,12.805,28.105,-84.325,-79.615,-89.115,351,360,349,84,17
"weighted","13676","Durham Smythe","BAL","TE",14.740243902439,0.762191941101731,0.640243902439025,13.9333670002068,15.1975719584389,-88.5539065153883,-78.4820088643809,-102.652272209254,351,289,352,101,14
"average","16218","Payne Durham","TB","TE",19.15,5.72756492761104,0.283333333333331,15.505,22.795,-84.51,-76.915,-94.425,353,338,370,83,13
"robust","16221","Luke Schoonmaker","DAL","TE",18.5,4.00302,0.5,13.99,21.73,-84.9,-78.43,-95.49,353,351,374,85,17
"average","15804","Grant Calcaterra","PHI","TE",18.8666666666667,12.5109285559999,0.191666666666666,6.58,27.91,-84.7933333333333,-85.84,-89.31,354,398,350,84,13
"average","16642","Cade Stover","HOU","TE",18.675,3.95674529548382,0.441666666666666,13.945,21.83,-84.985,-78.475,-95.39,355,352,373,85,13
"average","16221","Luke Schoonmaker","DAL","TE",18.2333333333333,4.39810565281615,0.233333333333334,13.99,21.73,-85.4266666666667,-78.43,-95.49,356,351,374,86,13
"robust","17660","Bauer Sharp","TB","TE",18,1.03782,0.149999999999999,17.37,18.63,-85.4,-75.05,-98.59,356,326,382,86,17
"weighted","15929","Ko Kieft","TB","TE",14.1,NA,0.301219512195122,NA,NA,-89.1941504178273,NA,NA,356,NA,NA,102,14
"average","17660","Bauer Sharp","TB","TE",18,0.989949493661168,0.149999999999999,17.37,18.63,-85.66,-75.05,-98.59,357,326,382,87,13
"robust","17548","Justin Joly","MIA","TE",17.85,4.52193,0.0500000000000007,15.105,20.595,-85.55,-77.315,-96.625,357,340,376,87,17
"robust","13675","Tyler Conklin","DET","TE",17.8,NA,0.300000000000001,17.8,17.8,-85.6,-74.62,-99.42,358,322,384,88,17
"weighted","17655","Seydou Traore","MIA","TE",13.7987804878049,9.63061918256457,0.0617073170731697,4.49556204458385,23.3453316204773,-89.4953699300224,-87.9198138200038,-94.5045125472154,358,340,330,103,14
"average","17548","Justin Joly","MIA","TE",17.85,4.31335136523794,0.0500000000000007,15.105,20.595,-85.81,-77.315,-96.625,359,340,376,88,13
"robust","15909","James Mitchell","DAL","TE",17.5,NA,0.274999999999999,17.5,17.5,-85.9,-74.92,-99.72,359,325,385,89,17
"weighted","17567","Oscar Delp","NO","TE",13.7370731707317,10.6549369822401,0.229756097560974,2.52705056806929,22.2917770747745,-89.5570772470956,-89.8883252965184,-95.5580670929182,359,351,333,104,14
